company_id,company_name,corp_code,stock_code,reporting_currency,period_label,business_year,report_code,report_name,rcept_no,fs_div,fs_nm,sj_div,sj_nm,account_nm,bfefrmtrm_amount,bfefrmtrm_dt,bfefrmtrm_nm,bsns_year,currency,frmtrm_add_amount,frmtrm_amount,frmtrm_dt,frmtrm_nm,ord,reprt_code,source_endpoint,thstrm_add_amount,thstrm_amount,thstrm_dt,thstrm_nm
nongshim,Nongshim,00108241,004370,KRW,FY2025,2025,11011,Annual report,20260311003892,CFS,연결재무제표,IS,손익계산서,매출액,"3,410,559,367,259",2023.01.01 ~ 2023.12.31,제 60 기,2025,KRW,,"3,438,730,857,998",2024.01.01 ~ 2024.12.31,제 61 기,23,11011,fnlttSinglAcnt,,"3,514,315,500,097",2025.01.01 ~ 2025.12.31,제 62 기
nongshim,Nongshim,00108241,004370,KRW,FY2025,2025,11011,Annual report,20260311003892,CFS,연결재무제표,IS,손익계산서,영업이익,"212,064,743,455",2023.01.01 ~ 2023.12.31,제 60 기,2025,KRW,,"163,073,931,930",2024.01.01 ~ 2024.12.31,제 61 기,25,11011,fnlttSinglAcnt,,"183,933,032,197",2025.01.01 ~ 2025.12.31,제 62 기
nongshim,Nongshim,00108241,004370,KRW,FY2025,2025,11011,Annual report,20260311003892,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,"231,128,412,605",2023.01.01 ~ 2023.12.31,제 60 기,2025,KRW,,"217,815,906,231",2024.01.01 ~ 2024.12.31,제 61 기,27,11011,fnlttSinglAcnt,,"218,127,845,765",2025.01.01 ~ 2025.12.31,제 62 기
nongshim,Nongshim,00108241,004370,KRW,FY2025,2025,11011,Annual report,20260311003892,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),"171,469,224,876",2023.01.01 ~ 2023.12.31,제 60 기,2025,KRW,,"157,630,314,203",2024.01.01 ~ 2024.12.31,제 61 기,29,11011,fnlttSinglAcnt,,"170,054,449,646",2025.01.01 ~ 2025.12.31,제 62 기
nongshim,Nongshim,00108241,004370,KRW,FY2025,2025,11011,Annual report,20260311003892,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),"171,469,224,876",2023.01.01 ~ 2023.12.31,제 60 기,2025,KRW,,"157,630,314,203",2024.01.01 ~ 2024.12.31,제 61 기,61,11011,fnlttSinglAcnt,,"170,054,449,646",2025.01.01 ~ 2025.12.31,제 62 기
nongshim,Nongshim,00108241,004370,KRW,FY2025,2025,11011,Annual report,20260311003892,CFS,연결재무제표,IS,손익계산서,총포괄손익,"154,437,613,898",2023.01.01 ~ 2023.12.31,제 60 기,2025,KRW,,"263,513,048,374",2024.01.01 ~ 2024.12.31,제 61 기,63,11011,fnlttSinglAcnt,,"166,740,327,195",2025.01.01 ~ 2025.12.31,제 62 기
nongshim,Nongshim,00108241,004370,KRW,Q1_2026,2026,11013,First-quarter report,20260515000865,CFS,연결재무제표,BS,재무상태표,유동자산,,,,2026,KRW,,"1,960,196,420,067",2025.12.31 현재,제 62 기말,1,11013,fnlttSinglAcnt,,"2,037,701,286,112",2026.03.31 현재,제 63 기1분기말
nongshim,Nongshim,00108241,004370,KRW,Q1_2026,2026,11013,First-quarter report,20260515000865,CFS,연결재무제표,BS,재무상태표,비유동자산,,,,2026,KRW,,"1,861,926,047,336",2025.12.31 현재,제 62 기말,3,11013,fnlttSinglAcnt,,"1,965,700,847,280",2026.03.31 현재,제 63 기1분기말
nongshim,Nongshim,00108241,004370,KRW,Q1_2026,2026,11013,First-quarter report,20260515000865,CFS,연결재무제표,BS,재무상태표,자산총계,,,,2026,KRW,,"3,822,122,467,403",2025.12.31 현재,제 62 기말,5,11013,fnlttSinglAcnt,,"4,003,402,133,392",2026.03.31 현재,제 63 기1분기말
nongshim,Nongshim,00108241,004370,KRW,Q1_2026,2026,11013,First-quarter report,20260515000865,CFS,연결재무제표,BS,재무상태표,유동부채,,,,2026,KRW,,"833,082,759,238",2025.12.31 현재,제 62 기말,7,11013,fnlttSinglAcnt,,"919,908,407,092",2026.03.31 현재,제 63 기1분기말
nongshim,Nongshim,00108241,004370,KRW,Q1_2026,2026,11013,First-quarter report,20260515000865,CFS,연결재무제표,BS,재무상태표,비유동부채,,,,2026,KRW,,"157,853,848,762",2025.12.31 현재,제 62 기말,9,11013,fnlttSinglAcnt,,"160,555,861,165",2026.03.31 현재,제 63 기1분기말
nongshim,Nongshim,00108241,004370,KRW,Q1_2026,2026,11013,First-quarter report,20260515000865,CFS,연결재무제표,BS,재무상태표,부채총계,,,,2026,KRW,,"990,936,608,000",2025.12.31 현재,제 62 기말,11,11013,fnlttSinglAcnt,,"1,080,464,268,257",2026.03.31 현재,제 63 기1분기말
nongshim,Nongshim,00108241,004370,KRW,Q1_2026,2026,11013,First-quarter report,20260515000865,CFS,연결재무제표,BS,재무상태표,자본금,,,,2026,KRW,,"30,413,210,000",2025.12.31 현재,제 62 기말,13,11013,fnlttSinglAcnt,,"30,413,210,000",2026.03.31 현재,제 63 기1분기말
nongshim,Nongshim,00108241,004370,KRW,Q1_2026,2026,11013,First-quarter report,20260515000865,CFS,연결재무제표,BS,재무상태표,이익잉여금,,,,2026,KRW,,"2,578,245,603,707",2025.12.31 현재,제 62 기말,17,11013,fnlttSinglAcnt,,"2,603,882,042,253",2026.03.31 현재,제 63 기1분기말
nongshim,Nongshim,00108241,004370,KRW,Q1_2026,2026,11013,First-quarter report,20260515000865,CFS,연결재무제표,BS,재무상태표,자본총계,,,,2026,KRW,,"2,831,185,859,403",2025.12.31 현재,제 62 기말,21,11013,fnlttSinglAcnt,,"2,922,937,865,135",2026.03.31 현재,제 63 기1분기말
nongshim,Nongshim,00108241,004370,KRW,Q1_2026,2026,11013,First-quarter report,20260515000865,CFS,연결재무제표,IS,손익계산서,매출액,,,,2026,KRW,"893,036,319,476","893,036,319,476",2025.01.01 ~ 2025.03.31,제 62 기1분기,23,11013,fnlttSinglAcnt,"934,029,005,207","934,029,005,207",2026.01.01 ~ 2026.03.31,제 63 기1분기
nongshim,Nongshim,00108241,004370,KRW,Q1_2026,2026,11013,First-quarter report,20260515000865,CFS,연결재무제표,IS,손익계산서,영업이익,,,,2026,KRW,"56,051,767,375","56,051,767,375",2025.01.01 ~ 2025.03.31,제 62 기1분기,25,11013,fnlttSinglAcnt,"67,424,701,255","67,424,701,255",2026.01.01 ~ 2026.03.31,제 63 기1분기
nongshim,Nongshim,00108241,004370,KRW,Q1_2026,2026,11013,First-quarter report,20260515000865,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,,,,2026,KRW,"68,502,053,993","68,502,053,993",2025.01.01 ~ 2025.03.31,제 62 기1분기,27,11013,fnlttSinglAcnt,"80,901,275,059","80,901,275,059",2026.01.01 ~ 2026.03.31,제 63 기1분기
nongshim,Nongshim,00108241,004370,KRW,Q1_2026,2026,11013,First-quarter report,20260515000865,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),,,,2026,KRW,"52,158,932,810","52,158,932,810",2025.01.01 ~ 2025.03.31,제 62 기1분기,29,11013,fnlttSinglAcnt,"60,676,367,253","60,676,367,253",2026.01.01 ~ 2026.03.31,제 63 기1분기
nongshim,Nongshim,00108241,004370,KRW,Q1_2026,2026,11013,First-quarter report,20260515000865,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),,,,2026,KRW,"52,158,932,810","52,158,932,810",2025.01.01 ~ 2025.03.31,제 62 기1분기,61,11013,fnlttSinglAcnt,"60,676,367,253","60,676,367,253",2026.01.01 ~ 2026.03.31,제 63 기1분기
nongshim,Nongshim,00108241,004370,KRW,Q1_2026,2026,11013,First-quarter report,20260515000865,CFS,연결재무제표,IS,손익계산서,총포괄손익,,,,2026,KRW,"53,213,262,843","53,213,262,843",2025.01.01 ~ 2025.03.31,제 62 기1분기,63,11013,fnlttSinglAcnt,"126,757,133,732","126,757,133,732",2026.01.01 ~ 2026.03.31,제 63 기1분기
orion,Orion,01238169,271560,KRW,FY2025,2025,11011,Annual report,20260318001320,CFS,연결재무제표,BS,재무상태표,유동자산,"1,628,205,234,773",2023.12.31 현재,제 7 기,2025,KRW,,"1,647,381,241,517",2024.12.31 현재,제 8 기,1,11011,fnlttSinglAcnt,,"1,867,027,464,490",2025.12.31 현재,제 9 기
orion,Orion,01238169,271560,KRW,FY2025,2025,11011,Annual report,20260318001320,CFS,연결재무제표,BS,재무상태표,비유동자산,"1,893,179,893,069",2023.12.31 현재,제 7 기,2025,KRW,,"2,661,068,555,491",2024.12.31 현재,제 8 기,3,11011,fnlttSinglAcnt,,"2,731,635,781,810",2025.12.31 현재,제 9 기
orion,Orion,01238169,271560,KRW,FY2025,2025,11011,Annual report,20260318001320,CFS,연결재무제표,BS,재무상태표,자산총계,"3,521,385,127,842",2023.12.31 현재,제 7 기,2025,KRW,,"4,308,449,797,008",2024.12.31 현재,제 8 기,5,11011,fnlttSinglAcnt,,"4,598,663,246,300",2025.12.31 현재,제 9 기
orion,Orion,01238169,271560,KRW,FY2025,2025,11011,Annual report,20260318001320,CFS,연결재무제표,BS,재무상태표,유동부채,"398,919,908,913",2023.12.31 현재,제 7 기,2025,KRW,,"537,615,043,736",2024.12.31 현재,제 8 기,7,11011,fnlttSinglAcnt,,"498,190,838,043",2025.12.31 현재,제 9 기
