company_id,company_name,corp_code,stock_code,reporting_currency,period_label,business_year,report_code,report_name,rcept_no,fs_div,fs_nm,sj_div,sj_nm,account_nm,bfefrmtrm_amount,bfefrmtrm_dt,bfefrmtrm_nm,bsns_year,currency,frmtrm_add_amount,frmtrm_amount,frmtrm_dt,frmtrm_nm,ord,reprt_code,source_endpoint,thstrm_add_amount,thstrm_amount,thstrm_dt,thstrm_nm
sm_entertainment,SM Entertainment,00260930,041510,KRW,Q1_2026,2026,11013,First-quarter report,20260515002991,CFS,연결재무제표,BS,재무상태표,자본총계,,,,2026,KRW,,"1,358,745,854,879",2025.12.31 현재,제 31 기말,21,11013,fnlttSinglAcnt,,"1,353,863,070,500",2026.03.31 현재,제 32 기1분기말
sm_entertainment,SM Entertainment,00260930,041510,KRW,Q1_2026,2026,11013,First-quarter report,20260515002991,CFS,연결재무제표,IS,손익계산서,매출액,,,,2026,KRW,"231,426,868,159","231,426,868,159",2025.01.01 ~ 2025.03.31,제 31 기1분기,23,11013,fnlttSinglAcnt,"279,100,907,391","279,100,907,391",2026.01.01 ~ 2026.03.31,제 32 기1분기
sm_entertainment,SM Entertainment,00260930,041510,KRW,Q1_2026,2026,11013,First-quarter report,20260515002991,CFS,연결재무제표,IS,손익계산서,영업이익,,,,2026,KRW,"32,585,652,915","32,585,652,915",2025.01.01 ~ 2025.03.31,제 31 기1분기,25,11013,fnlttSinglAcnt,"38,599,082,659","38,599,082,659",2026.01.01 ~ 2026.03.31,제 32 기1분기
sm_entertainment,SM Entertainment,00260930,041510,KRW,Q1_2026,2026,11013,First-quarter report,20260515002991,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,,,,2026,KRW,"261,852,041,544","261,852,041,544",2025.01.01 ~ 2025.03.31,제 31 기1분기,27,11013,fnlttSinglAcnt,"57,380,536,930","57,380,536,930",2026.01.01 ~ 2026.03.31,제 32 기1분기
sm_entertainment,SM Entertainment,00260930,041510,KRW,Q1_2026,2026,11013,First-quarter report,20260515002991,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),,,,2026,KRW,"252,722,772,350","252,722,772,350",2025.01.01 ~ 2025.03.31,제 31 기1분기,29,11013,fnlttSinglAcnt,"36,709,153,563","36,709,153,563",2026.01.01 ~ 2026.03.31,제 32 기1분기
sm_entertainment,SM Entertainment,00260930,041510,KRW,Q1_2026,2026,11013,First-quarter report,20260515002991,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),,,,2026,KRW,"252,722,772,350","252,722,772,350",2025.01.01 ~ 2025.03.31,제 31 기1분기,61,11013,fnlttSinglAcnt,"36,709,153,563","36,709,153,563",2026.01.01 ~ 2026.03.31,제 32 기1분기
sm_entertainment,SM Entertainment,00260930,041510,KRW,Q1_2026,2026,11013,First-quarter report,20260515002991,CFS,연결재무제표,IS,손익계산서,총포괄손익,,,,2026,KRW,"257,021,854,359","257,021,854,359",2025.01.01 ~ 2025.03.31,제 31 기1분기,63,11013,fnlttSinglAcnt,"38,971,405,373","38,971,405,373",2026.01.01 ~ 2026.03.31,제 32 기1분기
jyp_entertainment,JYP Entertainment,00258689,035900,KRW,FY2025,2025,11011,Annual report,20260318001519,CFS,연결재무제표,BS,재무상태표,유동자산,"368,755,808,500",2023.12.31 현재,제 29 기,2025,KRW,,"362,268,599,891",2024.12.31 현재,제 30 기,1,11011,fnlttSinglAcnt,,"496,447,845,291",2025.12.31 현재,제 31 기
jyp_entertainment,JYP Entertainment,00258689,035900,KRW,FY2025,2025,11011,Annual report,20260318001519,CFS,연결재무제표,BS,재무상태표,비유동자산,"202,777,637,642",2023.12.31 현재,제 29 기,2025,KRW,,"316,513,460,000",2024.12.31 현재,제 30 기,3,11011,fnlttSinglAcnt,,"354,642,344,887",2025.12.31 현재,제 31 기
jyp_entertainment,JYP Entertainment,00258689,035900,KRW,FY2025,2025,11011,Annual report,20260318001519,CFS,연결재무제표,BS,재무상태표,자산총계,"571,533,446,142",2023.12.31 현재,제 29 기,2025,KRW,,"678,782,059,891",2024.12.31 현재,제 30 기,5,11011,fnlttSinglAcnt,,"851,090,190,178",2025.12.31 현재,제 31 기
